adj_form_lower,very,more,most,so,not,as,too,really,much,pretty,less,n't,even,also,quite,extremely,still,highly,just,always,completely,relatively,particularly,only,far,now,all,almost,truly,incredibly,fairly,increasingly,rather,especially,slightly,absolutely,totally,often,super,entirely,somewhat,already,that,equally,no,fully,potentially,mostly,perfectly,well,nearly,deeply,largely,seemingly,actually,longer,sometimes,significantly,both,probably,politically,generally,never,usually,easily,surprisingly,currently,simply,ever,overly,definitely,certainly,once,immediately,otherwise,yet,real,any,clearly,readily,virtually,utterly,environmentally,mentally,hugely,partly,exceptionally,unusually,about,long,previously,physically,remarkably,terribly,socially,seriously,genuinely,purely,however,reasonably
responsible,51.604,104.038,80.685,18.412,199.276,52.326,11.18,33.181,19.799,11.446,26.038,52.259,16.401,134.402,9.798,13.711,41.988,22.956,15.427,21.587,26.287,7.28,10.77,46.84,3.0,47.064,38.884,4.899,22.539,8.307,7.483,19.442,4.69,8.426,5.099,10.817,23.979,30.348,6.403,32.726,19.053,20.905,3.0,36.551,2.0,58.907,19.157,26.552,6.164,4.899,3.606,7.616,87.201,6.856,33.956,21.213,8.485,8.124,17.692,27.258,13.115,19.95,12.166,22.804,2.236,2.236,29.206,6.0,8.0,9.165,9.381,13.964,12.57,7.55,11.619,5.916,5.099,1.0,12.689,1.0,2.236,4.123,78.911,4.243,9.274,72.25,2.828,3.162,6.403,3.317,15.362,3.317,3.0,3.464,101.715,3.742,5.196,3.464,4.899,6.557
best,387.424,25.179,24.658,32.0,32.787,111.027,5.568,29.833,8.426,8.062,6.164,17.861,11.402,37.363,7.81,13.191,30.183,4.243,21.656,98.793,6.164,4.123,3.606,16.733,10.44,10.63,6.557,8.0,19.672,8.426,3.162,1.0,5.292,3.606,2.0,21.84,5.657,34.67,9.747,3.742,2.449,5.477,1.0,4.243,1.0,1.732,6.557,3.464,3.0,6.164,5.745,1.0,1.414,4.583,18.358,8.426,14.353,2.0,3.742,85.977,3.162,24.98,5.385,43.44,8.944,3.317,7.81,11.0,12.166,1.0,16.432,10.724,7.874,1.732,4.472,2.0,2.236,1.0,8.602,1.0,3.464,3.0,1.732,1.414,1.0,1.0,3.742,1.0,13.416,4.796,4.123,2.646,2.0,1.414,1.414,2.828,4.243,2.236,7.874,2.0
free,40.645,130.234,48.01,52.488,120.905,60.622,25.923,44.306,55.57,19.723,44.351,64.296,40.939,73.233,24.0,8.775,55.525,3.742,23.833,70.597,161.589,52.431,7.483,35.355,8.0,92.016,63.514,38.897,64.148,7.616,15.395,12.41,11.0,7.348,3.464,125.901,150.143,30.083,7.681,62.37,10.954,24.434,6.633,17.944,2.449,29.428,9.22,35.014,28.896,7.81,32.062,2.828,38.197,13.038,28.018,28.355,15.524,3.873,25.1,9.165,8.888,32.802,27.731,34.583,5.196,12.083,37.081,10.724,19.95,3.0,12.0,17.464,27.604,8.718,19.209,15.492,5.657,1.0,6.325,1.732,36.497,15.748,3.0,6.708,1.414,22.539,3.464,8.775,14.56,6.0,15.969,7.211,20.64,2.0,4.0,3.317,20.125,7.348,7.937,15.297
less,53.179,36.647,7.0,23.833,94.324,40.976,16.186,14.177,236.787,5.831,8.485,7.416,111.526,27.946,11.489,9.434,37.736,2.0,34.554,19.261,3.162,24.658,3.742,22.204,180.352,19.313,12.0,8.246,3.317,7.874,3.464,16.0,23.707,3.162,96.052,3.606,3.0,29.983,1.414,2.646,47.106,10.198,2.646,3.317,180.031,1.0,14.248,5.196,2.236,13.115,4.123,1.414,1.732,9.327,23.643,2.828,17.263,103.605,7.211,29.597,1.0,19.774,32.481,21.977,2.828,6.782,7.0,7.483,13.454,1.0,13.153,18.574,4.69,2.449,5.568,6.928,1.0,30.822,11.0,1.0,1.0,1.0,1.414,1.414,2.646,1.0,2.236,1.414,21.564,1.414,2.449,3.0,5.831,2.449,1.732,2.828,2.0,1.0,3.317,2.646
impossible,11.402,28.705,25.554,33.242,157.099,41.833,14.283,29.816,45.177,24.94,9.22,38.026,47.36,36.069,41.677,4.359,24.92,9.747,44.147,15.748,37.776,7.071,4.359,17.464,5.292,31.177,10.296,226.334,17.972,5.292,10.0,18.52,15.78,4.69,4.123,41.988,28.601,41.28,3.317,22.091,9.592,12.884,15.969,19.235,2.449,3.742,8.544,9.695,6.0,7.616,193.608,1.0,12.288,77.117,24.062,9.055,32.171,1.0,10.954,33.03,31.432,12.124,10.817,19.545,1.414,1.414,20.494,53.207,6.083,1.414,8.888,11.402,13.491,4.472,22.935,7.211,2.828,1.0,17.804,1.0,130.442,30.676,1.0,2.646,2.236,1.732,1.732,1.414,29.138,1.732,26.344,47.749,1.414,1.732,3.606,4.359,6.403,3.464,9.22,2.449
helpful,254.582,107.299,130.488,90.708,88.419,62.936,20.785,113.965,25.768,27.0,32.202,44.553,21.26,83.295,57.819,116.31,20.905,16.0,15.46,61.522,7.211,5.292,80.846,29.172,2.449,4.0,20.952,3.317,26.495,62.57,10.05,7.681,16.186,90.846,6.557,8.888,7.0,35.44,51.933,10.247,19.824,5.292,29.103,17.321,1.732,3.162,21.494,8.544,3.873,5.196,1.732,5.196,4.583,10.0,29.715,10.863,20.05,7.416,16.125,13.528,8.185,17.176,13.711,18.028,2.236,13.379,2.236,6.481,14.526,12.728,21.401,21.0,3.464,10.954,6.481,4.69,11.916,1.0,7.483,2.646,1.0,2.646,4.583,1.732,23.409,2.449,22.113,5.657,2.646,1.0,3.0,2.449,10.44,17.0,4.359,7.416,19.391,1.732,8.485,5.477
right,40.1,51.245,27.074,66.174,168.22,21.048,16.432,34.569,21.284,14.318,13.601,130.595,16.248,43.139,115.126,8.602,30.315,3.162,137.808,93.36,36.797,3.873,7.937,71.777,78.115,24.0,184.789,24.658,16.793,6.856,6.481,4.796,2.828,7.28,9.055,105.598,38.105,21.166,4.359,27.441,10.817,10.488,3.0,10.44,7.681,8.367,4.0,24.678,24.678,8.544,12.083,3.317,11.18,6.083,29.257,9.487,12.0,1.732,34.684,80.517,10.817,13.528,27.404,29.206,2.449,3.464,6.928,11.225,17.059,1.732,23.896,33.867,5.657,3.606,3.606,14.56,3.464,1.0,17.861,1.414,4.583,6.782,3.162,7.874,1.414,27.767,3.0,2.236,61.749,3.162,2.449,7.0,4.243,3.873,3.317,4.243,3.873,2.646,3.317,3.742
busy,189.916,31.733,23.173,155.592,61.992,67.268,245.326,81.012,14.731,75.967,46.883,44.204,8.0,42.485,64.436,72.89,41.665,5.477,28.723,62.841,6.164,15.0,37.054,10.863,1.732,31.528,39.383,2.236,6.856,46.422,31.048,27.677,32.45,27.477,6.928,3.162,7.416,23.77,60.017,2.449,12.806,49.95,21.772,16.062,2.646,4.359,5.657,10.954,2.449,5.831,2.236,2.236,2.828,4.472,10.536,5.568,7.416,3.0,16.34,17.692,1.732,10.817,10.05,25.632,2.0,12.884,33.645,8.124,15.652,22.181,7.141,10.724,11.916,3.0,16.031,4.472,20.664,1.0,6.403,1.0,1.0,2.646,1.0,4.472,8.485,1.732,21.679,18.868,6.0,2.449,3.317,4.359,8.062,15.78,3.0,9.11,4.899,1.0,9.0,8.246
special,291.172,135.026,81.166,164.763,43.243,59.867,36.318,124.044,15.556,89.118,25.612,26.627,11.533,26.306,43.162,31.654,17.088,5.477,21.726,36.647,7.141,4.69,53.009,16.062,3.162,4.899,21.932,3.162,82.468,35.553,6.325,2.828,35.93,13.491,6.403,10.198,7.28,5.916,38.288,5.657,14.107,10.954,19.824,16.062,1.0,3.606,7.681,8.718,2.646,4.243,2.828,5.745,1.414,3.464,10.392,9.539,3.0,1.732,7.211,3.742,1.414,1.732,3.742,4.123,1.732,4.123,1.732,6.856,6.633,9.899,15.427,10.0,5.385,2.449,5.831,4.0,20.664,1.732,6.633,1.0,2.828,4.0,1.414,1.732,4.583,1.414,10.488,4.243,5.292,9.95,2.646,1.0,7.28,8.426,1.0,7.55,9.274,3.162,4.359,2.236
impressive,159.003,171.639,194.584,72.505,37.269,104.7,27.586,77.253,9.899,117.962,68.542,30.364,8.66,44.328,83.421,48.156,38.536,34.395,15.524,25.904,4.899,12.247,67.617,15.362,3.742,5.292,13.675,10.44,56.489,35.903,32.772,19.723,43.555,46.669,5.0,10.77,7.746,10.954,21.977,6.633,12.247,53.787,39.115,71.218,1.414,3.162,4.69,8.185,2.828,2.828,3.317,15.067,6.633,9.434,11.0,4.796,5.831,2.236,17.804,3.606,2.0,9.165,3.606,6.708,2.236,13.638,3.317,10.954,9.849,24.434,14.422,26.134,9.487,9.22,16.763,7.211,11.358,1.0,5.477,1.0,1.732,6.633,1.0,1.0,31.859,2.0,10.198,6.164,3.162,2.0,5.0,17.117,10.344,17.117,2.646,26.944,16.432,1.414,11.533,8.602
valuable,135.026,198.227,255.265,82.225,29.749,89.398,54.249,56.062,33.838,22.65,68.272,22.181,9.592,34.482,38.859,93.531,29.24,56.851,11.225,18.248,3.742,6.481,53.198,28.583,1.414,6.325,13.892,2.236,32.741,59.741,9.798,30.935,10.817,52.307,2.449,7.0,4.583,11.358,17.0,2.449,7.141,7.348,16.823,33.971,2.0,2.646,37.323,4.359,3.317,2.0,1.414,7.071,2.236,4.899,15.033,10.296,6.164,6.245,11.225,5.0,8.0,5.292,2.236,7.616,1.0,7.071,3.162,3.873,4.243,3.0,9.592,12.923,7.071,6.403,7.746,4.123,9.165,1.0,8.0,1.414,1.414,2.449,6.0,1.414,29.189,1.0,18.894,5.477,2.646,1.0,2.236,2.236,7.746,6.403,14.353,6.325,11.314,2.0,9.11,4.123
obvious,100.96,136.576,203.192,119.591,81.982,73.041,85.604,43.116,16.0,123.806,102.186,56.515,16.643,36.318,81.695,21.401,17.972,5.292,18.841,48.353,28.844,15.556,21.331,18.547,1.0,29.411,16.882,13.565,6.403,20.688,74.586,40.162,51.971,20.248,7.0,14.248,22.583,14.283,18.028,18.193,22.539,28.071,28.213,24.187,4.0,4.69,2.828,7.071,26.325,3.464,3.464,2.646,3.606,28.196,7.874,6.928,12.49,2.646,14.283,23.216,4.123,7.0,11.269,15.33,4.243,5.385,2.449,7.416,6.403,14.036,6.0,9.274,8.888,65.62,8.602,10.1,10.344,1.0,17.117,11.747,2.449,8.888,1.414,1.0,5.385,2.236,3.162,2.449,2.449,3.742,3.0,6.481,4.0,10.488,1.0,2.236,2.646,2.236,9.95,9.592
unique,163.75,107.378,146.571,109.727,112.134,91.657,19.621,78.911,16.583,59.186,16.462,52.962,18.0,51.614,68.044,36.633,19.975,29.24,20.149,23.516,78.67,23.643,35.693,25.179,7.141,8.307,46.184,31.432,135.676,40.435,38.897,6.928,56.045,22.978,13.711,36.715,65.23,20.881,20.421,42.403,43.806,12.49,16.155,20.396,2.646,10.0,9.165,8.426,11.533,3.0,13.038,5.568,8.944,9.849,14.799,12.689,9.592,5.657,25.981,15.46,3.317,8.0,3.742,8.307,2.0,9.434,7.141,14.177,5.099,4.899,24.474,24.125,12.083,3.317,6.164,9.747,6.325,2.0,9.055,1.0,13.038,34.103,3.873,1.0,7.55,2.236,15.232,3.464,4.472,1.414,2.449,5.385,11.091,9.487,3.0,7.0,19.596,5.831,7.141,5.831
necessary,72.815,63.506,51.41,57.018,219.071,59.816,11.314,91.793,21.656,11.314,35.93,114.118,59.008,83.403,26.777,27.203,52.01,20.833,20.712,61.571,32.326,3.162,21.772,55.731,2.646,29.172,31.032,20.833,30.265,12.369,6.708,27.221,9.747,24.269,2.0,136.967,23.854,56.178,7.416,27.604,11.0,6.928,11.18,19.875,2.828,6.0,6.928,3.873,3.464,4.243,4.359,6.782,3.606,8.718,32.604,73.485,50.853,3.464,26.963,26.325,14.595,14.933,19.416,34.511,1.414,3.0,9.0,14.177,19.261,4.0,18.547,18.52,9.055,16.34,12.207,10.583,3.317,1.414,17.776,1.732,3.464,13.038,3.317,1.414,5.477,3.0,3.873,1.0,3.162,4.243,6.928,6.083,2.236,6.164,14.0,3.742,8.944,3.162,16.371,45.541
wrong,107.107,67.067,14.799,110.698,95.823,57.289,18.815,60.291,43.301,9.798,22.76,59.304,24.042,42.485,37.974,16.031,34.351,3.0,84.51,56.551,97.601,2.236,21.142,36.359,35.679,10.344,115.152,9.381,15.843,18.894,2.828,4.69,6.708,11.958,23.979,49.86,72.574,39.115,6.782,47.17,10.488,9.22,25.219,21.703,29.069,5.568,9.434,19.57,8.775,4.69,2.236,27.677,9.22,6.245,29.138,3.742,18.735,8.775,29.833,41.509,9.165,11.533,39.141,24.228,3.464,4.0,8.602,62.064,22.517,3.742,30.05,21.909,4.899,5.477,4.796,3.606,7.211,1.732,41.952,1.414,1.732,29.682,3.317,7.874,6.245,11.705,3.464,2.646,5.385,3.464,3.606,20.736,5.099,85.141,4.123,59.858,6.856,4.472,11.045,2.0
positive,203.713,205.75,90.139,63.079,54.074,64.397,24.083,74.713,40.1,45.111,45.442,27.368,17.378,31.337,44.463,65.46,31.702,33.257,13.304,47.074,21.517,26.344,23.345,27.295,4.69,9.95,42.379,34.073,18.493,37.256,30.199,19.494,19.494,12.53,27.404,28.723,17.263,11.446,19.0,28.054,25.865,11.446,11.18,21.471,2.828,7.141,23.896,59.758,6.557,4.123,8.246,7.0,43.139,16.062,14.832,7.81,9.165,18.868,18.947,6.325,4.0,62.193,8.718,13.638,1.414,22.891,5.0,5.745,7.616,19.975,13.491,13.191,5.292,7.141,15.716,4.472,33.151,1.732,15.524,1.732,3.0,4.472,9.434,5.745,30.871,3.0,14.177,9.434,11.314,2.449,5.477,1.732,15.748,5.916,10.677,6.557,13.304,12.845,7.416,13.191
complicated,128.647,282.744,89.465,82.0,54.332,66.506,117.529,48.826,13.038,41.037,87.92,30.984,10.198,19.391,53.432,51.653,13.784,28.408,11.705,17.664,3.873,15.492,25.788,10.296,2.828,4.359,11.916,1.732,8.544,36.318,30.1,35.567,38.626,17.861,15.524,2.828,3.317,28.249,17.776,2.449,31.528,24.839,35.651,12.41,2.0,1.0,11.314,2.828,2.828,3.873,1.414,10.954,1.732,12.0,6.708,4.69,20.976,4.69,11.533,3.742,9.695,4.796,6.083,9.695,2.0,13.304,3.162,9.434,4.796,51.157,4.796,6.164,5.099,2.0,8.775,6.083,20.347,1.0,4.123,1.0,1.414,5.196,1.0,1.0,14.9,1.0,9.381,9.055,4.123,7.55,2.449,2.449,7.483,20.075,3.742,7.55,4.359,1.0,8.775,4.359
accurate,95.184,249.012,148.455,41.11,84.894,92.725,20.664,32.985,13.528,61.984,55.209,42.107,19.105,19.339,48.508,47.202,22.361,71.281,8.888,41.158,47.466,21.166,20.075,22.605,2.449,8.062,16.31,7.874,19.339,29.103,53.498,17.205,12.61,11.18,3.606,20.322,29.017,10.909,17.944,54.827,18.193,4.796,19.391,14.107,1.732,22.068,4.583,19.157,25.239,3.317,8.775,3.162,16.733,6.856,15.427,18.33,7.937,1.732,18.248,20.518,3.162,21.703,9.381,15.811,2.0,25.14,6.782,4.0,6.0,4.472,8.246,11.225,3.873,1.414,6.083,5.831,8.062,1.0,4.583,1.0,1.414,5.0,1.732,1.0,3.162,8.602,14.142,6.633,6.856,2.646,2.646,11.045,25.865,11.136,2.0,3.606,3.606,2.449,10.44,33.675
amazing,38.118,104.886,194.451,117.461,36.111,63.75,23.77,110.734,26.077,137.051,18.358,28.373,9.165,46.744,68.513,13.528,36.538,5.657,109.165,41.845,24.187,4.0,20.421,13.491,3.162,5.831,34.424,11.619,112.432,21.095,15.748,5.831,29.799,17.263,4.472,109.494,34.699,12.369,24.96,4.583,13.638,25.397,24.29,33.347,1.0,3.317,9.11,5.916,8.185,3.0,3.317,1.732,1.414,6.708,21.424,3.162,9.22,2.236,19.621,6.0,2.0,8.185,3.162,7.416,1.732,9.055,2.236,76.099,9.95,4.69,12.767,9.592,6.245,2.449,9.592,4.243,7.937,1.0,5.831,1.0,2.646,25.69,1.414,1.414,2.828,1.0,6.928,3.162,5.0,2.449,1.414,2.449,5.099,3.873,1.732,23.558,12.0,7.211,6.481,2.449
competitive,162.231,197.661,139.417,51.118,44.407,60.523,31.305,40.939,12.689,32.109,77.266,23.707,14.283,17.349,32.125,75.624,25.14,157.588,11.916,23.812,5.0,13.638,17.692,13.928,2.0,13.115,12.329,5.292,31.828,32.265,20.075,75.855,11.402,12.329,7.416,6.557,5.916,10.44,26.173,2.646,16.186,19.053,12.767,13.892,1.732,19.026,15.969,4.899,18.708,2.828,4.243,8.718,5.292,5.099,10.247,16.763,6.557,3.742,11.358,3.317,11.225,8.185,8.062,7.81,3.0,16.852,6.164,4.123,15.033,18.921,8.185,7.874,5.831,5.745,7.616,6.708,14.036,1.0,4.359,1.0,1.414,2.0,2.236,2.828,18.358,2.0,12.288,8.124,3.464,1.0,3.606,3.464,7.81,7.211,6.0,11.358,13.711,8.832,3.606,15.748
pleased,255.57,74.86,36.959,122.911,87.937,36.166,62.073,113.062,26.287,52.221,22.136,51.817,10.77,70.781,74.713,91.203,21.726,16.186,28.496,38.549,15.748,12.329,59.808,10.149,5.292,21.494,24.698,7.141,15.0,25.554,17.029,4.359,29.967,50.02,4.899,11.662,17.464,7.746,19.698,20.149,11.045,9.0,9.798,23.152,1.732,10.954,1.0,12.41,8.485,51.527,1.414,8.246,7.28,6.856,17.804,3.873,3.464,1.0,18.083,9.381,1.414,26.287,11.0,9.849,20.616,6.928,4.359,7.616,6.0,13.077,15.716,21.0,4.359,5.477,4.899,6.164,21.656,1.0,21.378,2.0,1.0,5.385,1.0,1.0,6.164,1.732,15.166,2.646,1.732,1.414,1.732,1.732,5.196,11.446,1.0,3.742,20.05,1.0,5.745,12.207
hot,164.402,57.263,27.641,148.721,60.05,89.471,177.691,103.923,23.58,63.812,26.306,30.067,16.062,24.495,42.048,78.23,69.656,3.0,25.826,30.61,7.416,14.866,35.199,14.107,3.606,14.967,38.962,11.533,17.776,49.89,19.209,19.519,22.0,23.152,13.491,9.644,26.134,12.53,71.035,3.317,10.198,26.552,22.068,16.882,1.732,4.243,9.0,10.488,8.124,6.708,5.831,1.732,2.449,4.359,12.53,12.41,10.63,3.464,14.629,7.681,10.392,12.288,11.79,14.353,3.873,12.728,13.454,8.124,8.426,16.823,14.832,8.426,26.665,3.464,7.28,6.782,22.978,1.0,5.196,2.0,1.414,3.873,1.414,1.732,3.317,1.0,20.248,28.983,6.245,5.568,5.916,4.796,6.782,16.217,1.732,21.772,6.083,2.0,6.481,7.071
attractive,156.083,235.89,136.602,73.512,45.891,67.052,29.309,43.22,14.765,29.223,110.177,26.458,13.115,32.955,46.206,52.868,26.608,48.539,12.806,18.762,5.0,19.339,60.679,22.472,2.449,6.481,11.619,5.0,13.229,28.758,18.276,40.299,23.812,45.188,5.099,6.708,5.292,10.863,17.55,3.873,12.247,10.63,21.564,26.571,2.646,2.646,16.492,5.831,6.557,3.162,2.828,9.644,3.162,8.944,10.724,14.629,4.243,4.899,21.354,3.873,15.133,10.536,7.483,7.348,2.646,10.247,5.477,6.633,4.472,9.274,10.44,14.107,6.782,10.392,10.392,6.557,9.381,1.0,6.856,2.0,1.732,3.873,5.292,2.646,12.923,1.0,16.643,11.489,3.0,2.0,1.732,35.93,9.381,12.61,5.657,6.481,7.681,2.449,11.225,17.321
perfect,24.145,109.032,99.775,102.43,172.974,74.733,62.105,35.086,32.512,33.226,25.884,124.868,15.067,69.929,31.289,6.928,25.08,3.317,109.836,46.615,25.14,6.245,10.344,23.896,4.123,13.528,37.162,80.0,24.331,9.274,6.481,3.873,10.909,16.0,2.0,91.033,21.954,8.602,9.747,13.964,5.099,26.019,16.643,14.663,2.646,5.385,7.81,7.0,14.0,6.245,70.463,1.732,2.0,39.077,20.567,8.775,3.873,1.414,12.923,9.592,3.464,6.633,30.332,11.225,2.828,7.616,4.359,36.633,22.978,5.916,11.576,8.124,11.446,4.123,27.982,17.748,5.0,1.414,5.292,1.0,18.083,18.083,3.464,2.0,1.0,2.0,4.0,3.162,39.9,3.873,6.928,15.62,4.0,2.0,2.646,7.0,4.796,4.69,7.746,2.449
accessible,68.25,209.786,81.762,40.012,77.246,55.344,16.673,21.471,9.381,14.9,46.508,32.65,13.229,46.109,21.071,22.825,35.0,41.012,11.916,38.223,23.707,17.493,11.225,76.276,2.449,40.853,29.086,3.0,18.894,15.843,16.31,20.591,5.568,7.348,1.732,6.325,16.279,11.225,12.45,12.247,7.211,15.1,5.916,21.726,1.0,54.927,9.381,8.944,11.446,7.937,1.732,2.646,7.81,4.123,11.705,27.203,5.0,2.236,18.574,3.0,2.236,20.322,5.745,15.166,195.911,15.937,18.33,11.402,5.831,4.69,6.245,5.657,9.592,33.332,9.798,16.155,2.828,1.0,5.385,77.801,5.099,6.164,1.0,1.0,5.568,4.899,5.292,6.633,4.359,2.828,12.41,13.454,11.0,3.464,4.123,1.414,5.745,1.0,3.606,16.763
late,76.191,24.96,12.57,46.84,26.058,16.0,369.302,30.854,6.708,28.302,5.568,17.607,9.055,15.78,24.474,18.33,10.863,1.414,13.711,36.387,2.0,31.686,8.246,14.071,1.414,17.146,5.568,12.923,3.317,10.1,16.643,3.742,22.847,8.66,15.78,2.0,5.477,21.61,17.349,1.414,13.528,32.741,5.099,4.243,2.828,1.0,3.162,4.243,1.414,3.873,6.928,1.732,1.414,4.359,9.165,1.732,8.832,5.831,5.568,8.602,1.414,5.196,26.851,13.379,1.0,5.657,4.243,5.477,9.899,3.0,7.071,4.69,2.828,1.0,1.414,4.69,4.899,1.0,5.0,1.0,1.414,1.414,1.0,1.0,1.0,1.0,4.472,12.369,9.487,2.449,2.449,1.0,3.317,8.367,1.0,5.568,1.414,1.414,3.873,4.123
vulnerable,80.858,176.647,243.721,55.579,34.742,52.943,33.377,20.857,7.616,15.33,70.612,16.733,10.247,43.116,27.964,59.682,43.37,61.18,9.0,19.799,24.331,8.485,106.499,13.304,2.236,20.298,24.434,6.557,13.892,25.219,6.245,39.9,9.95,81.425,8.832,5.657,14.353,18.841,7.0,7.681,16.279,34.871,7.937,17.861,1.0,5.657,35.313,5.196,3.0,1.732,1.732,13.0,3.742,7.483,7.483,10.198,9.055,5.385,10.77,5.916,22.249,4.796,5.385,6.481,6.928,10.63,7.81,3.873,5.477,6.164,6.557,8.775,7.416,6.083,13.675,8.485,5.657,1.0,10.44,2.236,1.414,9.695,7.416,7.348,6.633,1.414,14.56,11.18,2.449,2.646,5.0,12.53,6.557,11.446,17.889,6.708,5.385,1.732,4.243,1.732
safe,114.948,62.306,30.199,52.278,136.275,125.471,41.061,46.022,14.832,73.783,84.976,72.069,28.408,49.244,46.669,44.407,46.087,14.213,14.967,45.508,88.741,81.89,17.692,42.953,4.123,44.328,47.233,10.77,32.909,23.238,46.054,11.045,16.673,11.269,3.464,42.79,46.776,8.602,22.316,33.675,17.292,16.852,16.971,18.601,4.472,16.793,8.0,16.371,71.365,5.831,4.359,2.449,12.329,20.736,22.738,43.267,4.243,2.236,35.1,60.762,18.601,46.54,27.622,24.819,3.873,8.944,11.225,7.348,15.684,8.367,15.297,12.806,13.266,4.243,12.61,17.378,10.149,1.0,8.367,1.0,6.325,8.544,52.221,3.317,2.449,2.236,12.247,5.0,7.416,2.449,11.045,17.748,14.663,5.916,6.164,3.162,6.782,3.742,7.211,37.815
fine,146.438,34.293,15.811,63.285,40.373,55.163,47.476,46.69,18.466,30.05,14.731,20.149,10.63,37.35,29.58,40.46,32.604,3.606,258.853,19.57,46.076,14.248,31.369,11.533,2.646,13.416,63.93,6.557,19.621,16.217,11.662,8.185,20.0,18.947,3.317,52.412,68.84,9.327,29.479,9.539,5.477,11.446,6.481,20.347,5.831,3.606,5.385,20.952,121.248,5.099,6.403,2.0,6.481,8.426,19.824,4.123,6.633,1.732,16.763,31.417,1.414,19.9,5.292,22.293,4.243,8.888,5.0,9.644,7.681,4.123,9.055,12.61,9.849,2.236,25.259,3.873,13.115,1.0,5.657,1.0,1.732,3.317,1.0,3.742,1.414,1.0,23.216,11.832,10.954,3.0,3.464,13.82,13.191,3.464,1.732,5.385,6.481,2.236,7.071,7.071
first,387.344,38.171,32.665,10.296,12.689,7.746,3.873,16.155,12.083,8.062,7.874,7.81,15.395,10.488,5.099,15.524,8.367,3.162,7.348,16.941,3.873,1.732,4.0,11.136,4.472,8.426,4.583,6.481,9.487,5.657,2.646,1.732,3.742,3.606,1.732,10.583,2.449,8.246,4.472,3.317,2.449,3.464,1.0,2.0,1.732,2.0,3.317,8.124,7.0,6.083,3.742,1.0,2.236,2.449,4.796,7.071,3.0,1.0,2.828,7.28,1.0,2.0,2.646,8.66,2.236,1.414,3.606,3.0,8.66,1.0,3.606,3.0,4.69,1.732,2.0,1.414,1.732,1.0,3.0,1.414,2.0,1.414,1.0,1.414,1.414,1.0,1.414,1.0,12.288,2.449,2.449,1.414,1.732,1.414,1.414,2.449,2.236,2.646,2.236,2.0
greater,4.899,14.866,3.873,5.657,41.557,13.454,3.873,7.141,208.818,1.0,3.606,10.1,208.307,21.119,3.162,2.236,39.446,1.0,7.55,23.367,1.732,17.776,4.359,11.091,183.101,21.587,8.246,6.633,8.888,2.0,2.449,19.131,8.832,2.828,36.688,2.646,1.0,20.421,1.414,2.828,24.718,8.602,2.236,3.742,55.624,1.414,22.913,3.0,1.0,3.0,2.236,1.0,2.0,7.55,18.028,3.0,10.198,69.195,7.937,19.261,1.0,14.283,12.53,14.765,2.449,3.0,5.568,7.0,65.529,1.414,10.536,13.304,4.0,2.236,2.236,11.874,2.0,18.894,8.367,1.0,1.732,1.0,1.0,1.0,5.477,1.0,2.828,1.414,19.209,1.0,2.449,2.236,2.828,1.414,1.0,1.732,2.646,1.414,4.123,1.732
real,259.478,128.413,50.646,84.054,105.669,78.237,72.007,39.912,39.038,17.889,45.935,87.338,33.451,22.45,42.083,15.33,25.259,3.162,17.378,17.0,23.664,6.083,9.539,31.937,2.828,13.601,38.432,23.707,18.682,18.841,5.099,11.402,7.483,9.22,3.317,23.388,22.935,7.416,11.402,17.205,8.485,9.899,8.246,15.362,2.449,10.488,8.307,7.28,11.576,4.359,10.536,6.481,2.449,11.446,34.467,10.677,9.22,3.0,18.574,11.446,1.0,8.66,15.427,8.944,1.732,9.11,2.0,5.477,12.41,1.0,18.385,14.832,8.944,3.464,4.0,8.307,8.66,1.0,7.0,1.414,8.485,12.45,1.0,1.732,1.0,7.746,4.472,3.0,26.363,1.414,1.414,10.63,7.348,8.185,3.162,3.873,7.28,3.464,7.348,2.449
challenging,133.315,203.765,181.654,46.249,26.926,38.691,44.294,55.839,7.937,35.972,39.623,16.462,13.82,31.097,69.943,69.484,25.573,26.439,10.724,32.65,4.796,9.327,65.681,13.892,2.828,9.798,8.944,4.123,18.628,41.304,19.849,41.146,27.258,46.957,13.416,6.083,4.123,32.772,14.933,3.0,26.87,20.0,10.198,26.739,1.0,2.236,13.748,3.606,2.828,4.583,2.236,13.856,1.732,4.69,12.49,7.416,27.839,6.928,22.65,4.123,15.556,6.856,5.196,9.274,1.0,14.387,8.0,5.0,11.269,13.191,17.804,13.491,6.403,2.646,9.849,11.832,10.392,1.0,5.196,1.0,1.0,3.0,6.557,24.637,15.875,1.732,16.763,10.149,6.856,4.359,4.69,33.926,6.557,10.63,6.164,11.662,9.849,1.0,9.0,7.937
